writer,cik,company,date_created,platform,platform_url,sec_filing_url,sec_filing_date,legal_name,dba,industry,tech_sector,stage,series,crowdfunding_type_1,crowdfunding_type_2,security_type,rev_share_return_multiple,debt_interest_rate,pre_money_valuation,valuation_cap,discount_rate,valuation_cap_after_discount,valuations_combined,valuations_brackets,revenue_model,distrubution_model,business_type,has_scalable_business_model,margin_level,capital_intensity_level,accelerator_program,market_size_total,market_size_total_buckets,market_size_addressable,market_size_addressable_buckets,market_growth_rate,market_growth_rate_buckets,direct_competitors,differentiation_level_quality,differentiation_level_price,how_is_it_10x_better,barriers_to_entry,threat_of_substitute_products,has_social_impact,has_patents,has_users,has_paying_customers,total_revenue,total_revenue_brackets,monthly_burn,prior_rounds_total_amount_raised,prior_rounds_total_amount_raised_buckets,monthly_burn_rate,monthly_burn_rate_of_capital_buckets,development_phase,bio_development_phase,has_partnerships,relevant_partners,founders,has_shared_experience,has_female_founders,has_minority_founders,has_famous_founders,unique_universities,employees,relevent_advisors,notable_investors,spacer founder 1,founder_1_relevant_industry_experience,founder_1_previous_startups,founder_1_exits,founder_1_age,founder_1_graduated_from_top_100,spacer founder 2,founder_2_relevant_industry_experience,founder_2_previous_startups,founder_2_exits,founder_2_age,founder_2_graduated_from_top_100,spacer founder 3,founder_3_relevant_industry_experience,founder_3_previous_startups,founder_3_exits,founder_3_age,founder_3_graduated_from_top_100,spacer founder 4,founder_4_relevant_industry_experience,founder_4_previous_startups,founder_4_exits,founder_4_age,founder_4_graduated_from_top_100,spacer founder 5,founder_5_relevant_industry_experience,founder_5_previous_startups,founder_5_exits,founder_5_age,founder_5_graduated_from_top_100,spacer founder 6,founder_6_relevant_industry_experience,founder_6_previous_startups,founder_6_exits,founder_6_age,founder_6_graduated_from_top_100,spacer founder 7,founder_7_relevant_industry_experience,founder_7_previous_startups,founder_7_exits,founder_7_age,founder_7_graduated_from_top_100,spacer founder 8,founder_8_relevant_industry_experience,founder_8_previous_startups,founder_8_exits,founder_8_age,founder_8_graduated_from_top_100,spacer founder 9,founder_9_relevant_industry_experience,founder_9_previous_startups,founder_9_exits,founder_9_age,founder_9_graduated_from_top_100,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivia,1806194,Brambler Boutique,,Honeycomb,https://app.honeycombcredit.com/en/projects/11357-Brambler-Boutique,https://www.sec.gov/Archives/edgar/data/1806194/000180619420000001/xslC_X01/primary_doc.xml,3/10/2020,Poppet LLC,Brambler Boutique,Consumer Goods,Non-Tech,Early,Pre-Seed,RegCF,,Debt,,11.25%,,,,,,,Transactional,B2C,Life Style,No,Low,High,No,"$203,000,000,000 ",#NAME?,"$5,890,000,000 ",#NAME?,6.20%,,25,High,Low,Similar to others,Low,High,Yes,No,Yes,Yes,226084,,927,$0 ,,100.00%,,Profitable,,No,0,2,No,Yes,Yes,No,4,3,0,0,,2,0,0,36,No,,0,1,0,36,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivia,1802569,Xin Chao,2/20/2020 14:09,NextSeed,https://www.nextseed.com/offerings/xin-chao,https://www.sec.gov/Archives/edgar/data/1802569/000180256920000001/xslC_X01/primary_doc.xml,2/20/2020,Xin Chao LLC,Xin Chao,Food & Beverages,Non-Tech,Early,Pre-Seed,RegCF,,Debt,,17.00%,,,,,,,Transactional,B2C,Life Style,No,Low,High,No,"$899,000,000,000 ",#NAME?,"$36,700,000,000 ",#NAME?,9.50%,,10,High,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Revenue,,No,0,2,No,Yes,Yes,Yes,2,3,0,0,,10,0,0,40,Yes,,7,0,0,30,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivia,1798432,Hot Oven Cookies,,MainVest,https://mainvest.com/businesses/hot-oven-cookies/overview,https://www.sec.gov/Archives/edgar/data/1798432/000174605920000092/xslC_X01/primary_doc.xml,3/25/2020,"HOT OVEN COOKIES, LLC",Hot Oven Cookies,Food & Beverages,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.6,,,,,,,,Transactional,B2C,Life Style,No,High,Low,No,"$30,620,000,000 ",#NAME?,"$2,500,000,000 ",#NAME?,5.30%,,5,High,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Revenue,,No,0,1,No,Yes,No,No,1,1,0,0,,0,0,0,44,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivia,1807625,Aloha Tropical Bowls,,MainVest,https://mainvest.com/businesses/aloha-tropical-bowls/overview,https://www.sec.gov/Archives/edgar/data/1807625/000174605920000090/xslC_X01/primary_doc.xml,3/25/2020,"ALOHA TROPICAL BOWLS, LLC",Aloha Tropical Bowls,Food & Beverages,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.3,,,,,,,,Transactional,B2C,Life Style,No,High,Low,No,"$1,100,000,000 ",#NAME?,"$892,600,000 ",#NAME?,12.40%,,1,High,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Revenue,,No,0,1,No,No,No,No,0,1,0,0,,15,0,0,42,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olivia,1807638,Smokey Vale,,MainVest,https://mainvest.com/businesses/smokey-vale/overview,https://www.sec.gov/Archives/edgar/data/1807638/000174605920000093/xslC_X01/primary_doc.xml,3/26/2020,Smokey Vale LLC,Smokey Vale,Consumer Services,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.7,,,,,,,,Transactional,B2C,Life Style,No,Low,High,No,"$87,900,000,000 ",#NAME?,"$3,700,000,000 ",#NAME?,1.80%,,5,High,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Revenue,,No,0,1,No,No,No,No,0,1,0,0,,20,0,0,42,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1787344,Celebrate with Sarah Hospitality,9/12/2019 9:55,WeFunder,https://wefunder.com/celebratewithsarah,https://www.sec.gov/Archives/edgar/data/1787344/000167025419000501/xslC_X01/primary_doc.xml,9/4/2019,CWS Hospitality LLC,Celebrate with Sarah,Hospitality,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,2,,,,,,,,Transactional,B2B/B2C,Life Style,No,Low,High,No,"$707,200,000 ",#NAME?,"$47,146,667 ",#NAME?,9.20%,,100,Low,Low,Similar to others,Low,High,Yes,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,1,No,Yes,No,No,2,2,0,0,,4,0,0,31,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1796230,True Wines,12/10/2019 14:02,MainVest,https://mainvest.com/businesses/true-wines,https://www.sec.gov/Archives/edgar/data/1796230/000174605919000091/xslC_X01/primary_doc.xml,12/10/2019,True Wines LLC,True Wines,Food & Beverages,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.5,,,,,,,,Transactional,B2B/B2C,Life Style,No,Low,High,No,"$63,100,000,000 ",#NAME?,"$4,000,000 ",#NAME?,3.30%,,100,Low,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,2,No,Yes,Yes,No,0,2,0,0,,0,0,0,42,No,,0,0,0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1802485,The Upperow,2/24/2020 11:35,Honeycomb,https://app.honeycombcredit.com/en/projects/11325-The-Upper-Row,https://www.sec.gov/Archives/edgar/data/1802485/000180248520000001/xslC_X01/primary_doc.xml,2/19/2020,Upper Row LLC,The Upper Row,Apparel & Fashion,Non-Tech,Early,Seed,RegCF,,Debt,,12.50%,,,,,,,Transactional,B2C,Life Style,No,Low,Low,No,"$2,500,000,000 ",#NAME?,"$25,000,000 ",#NAME?,12.00%,,100,Low,Low,Similar to others,Low,High,No,No,Yes,Yes,42999,,1019,$0 ,,100.00%,,Pre-Profit,,No,0,2,No,Yes,Yes,No,3,3,0,0,,1,0,0,51,No,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1804109,Sail to Trail WineWorks,2/25/2020 12:26,MainVest,https://mainvest.com/businesses/sail-to-trail-wineworks,https://www.sec.gov/Archives/edgar/data/1804109/000174605920000054/xslC_X01/primary_doc.xml,2/24/2020,SAIL TO TRAIL LLC,Sail To Trail WineWorks,Wine & Spirits,Non-Tech,Early,Seed,RegCF,,Revenue Share,1.8,,,,,,,,Transactional,B2B/B2C,Life Style,No,High,High,No,"$72,000,000,000 ",#NAME?,"$72,000,000,000 ",#NAME?,4.00%,,1000,Low,Low,Similar to others,Low,High,No,No,Yes,Yes,0,,0,$0 ,,100.00%,,Pre-Profit,,No,0,1,No,No,No,No,1,3,0,0,,2,0,0,50,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1795322,Ronin Harrisburg,2/27/2020 11:12,NextSeed,https://www.nextseed.com/offerings/ronin-harrisburg,https://www.sec.gov/Archives/edgar/data/1795322/000179532220000001/xslC_X01/primary_doc.xml,2/25/2020,"Ronin Harrisburg, LLC",Ronin Harrisburg,Events Services,Non-Tech,Growth,Series A,RegCF,,Debt,,16.00%,,,,,,,Transactional,B2B/B2C,Life Style,No,Low,High,No,"$1,750,000,000 ",#NAME?,"$1,750,000,000 ",#NAME?,7.00%,,70,Low,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,1,No,No,Yes,No,2,2,0,0,,7,0,0,36,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1804411,Little Radish Provisions,2/27/2020 11:38,MainVest,https://mainvest.com/businesses/little-radish,https://www.sec.gov/Archives/edgar/data/1804411/000174605920000056/xslC_X01/primary_doc.xml,2/26/2020,Little Radish Provisions LLC,Little Radish Provisions,Food & Beverages,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.5,,,,,,,,Transactional,B2C,Life Style,No,Low,Low,No,"$678,400,000,000 ",#NAME?,"$678,400,000,000 ",#NAME?,1.80%,,100,Low,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,2,No,Yes,No,No,2,2,0,0,,0,0,0,34,No,,0,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1804466,Salem Gnu Kitchen,2/28/2020 12:12,MainVest,https://mainvest.com/b/salem-gnu-kitchen-salem,https://www.sec.gov/Archives/edgar/data/1804466/000174605920000063/xslC_X01/primary_doc.xml,2/27/2020,Salem Gnu Kitchen Inc.,Salem Gnu Kitchen,Food & Beverages,Non-Tech,Early,Seed,RegCF,,Revenue Share,1.5,,,,,,,,Recurring,B2B,Life Style,No,Low,Low,No,"$26,970,000,000 ",#NAME?,"$26,970,000,000 ",#NAME?,3.50%,,11,Low,Low,Similar to others,Low,Low,No,No,Yes,Yes,0,,0,$0 ,,100.00%,,Pre-Profit,,Yes,1,1,No,No,No,No,3,2,0,0,,2,0,0,44,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1804876,Room and Boards Cafe,2/28/2020 12:16,MainVest,https://mainvest.com/b/room-and-boards-cafe-boise,https://www.sec.gov/Archives/edgar/data/1804876/000174605920000058/xslC_X01/primary_doc.xml,2/27/2020,Room & Boards LLC,Room & Boards Cafe,Restaurants,Non-Tech,Early,Seed,RegCF,,Revenue Share,1.5,,,,,,,,Transactional,B2C,Life Style,No,Low,Low,No,"$49,067,500,000 ",#NAME?,"$49,067,500,000 ",#NAME?,3.30%,,100,Low,Low,Similar to others,Low,High,No,No,Yes,Yes,0,,0,$0 ,,100.00%,,Pre-Profit,,No,0,1,No,No,No,No,1,2,0,0,,2,0,0,42,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iliass,1804624,Monkey Wrench Brewing,2/28/2020 12:21,MainVest,https://mainvest.com/b/monkey-wrench-brewing-company-suwanee,https://www.sec.gov/Archives/edgar/data/1804624/000174605920000061/xslC_X01/primary_doc.xml,2/27/2020,"Monkey Wrench Brewing Company, LLC",Monkey Wrench Brewing Company,Food & Beverages,Non-Tech,Early,Seed,RegCF,,Revenue Share,1.6,,,,,,,,Transactional,B2B/B2C,Life Style,No,Low,High,No,"$114,200,000,000 ",#NAME?,"$27,600,000,000 ",#NAME?,7.00%,,2000,Low,Low,Similar to others,Low,High,No,No,Yes,Yes,0,,0,$0 ,,100.00%,,Pre-Profit,,No,0,2,No,No,No,No,5,7,0,0,,18,0,0,64,No,,9,1,0,36,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis,1796091,Bible Smugglers,1/6/2020 11:45,WeFunder,https://wefunder.com/biblesmugglersmovie,https://www.sec.gov/Archives/edgar/data/1796091/000167025419000715/xslC_X01/primary_doc.xml,12/13/2019,Bible Smugglers Movie Production LLC,Bible Smugglers,Motion Pictures & Film,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.2,,,,,,,,Transactional,B2B/B2C,Life Style,No,Low,Low,No,"$50,000,000,000 ",#NAME?,"$100,000,000 ",#NAME?,2.00%,,200,Low,Low,Similar to others,Low,High,No,No,No,No,0,,594,"$10,600 ",,5.60%,,Pre-Product,,No,0,1,No,No,No,No,1,1,0,0,,10,0,0,37,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis,1803385,Queen's Gambit,2/14/2020 12:30,MainVest,https://mainvest.com/businesses/queens-gambit,https://www.sec.gov/Archives/edgar/data/1803385/000174605920000064/xslC_X01/primary_doc.xml,2/27/2020,TRISKELE VENTURES INC.,Queen's Gambit,Consumer Goods,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.6,,,,,,,,Transactional,B2C,Life Style,No,Low,High,No,"$9,000,000,000 ",#NAME?,"$100,000,000 ",#NAME?,10.00%,,0,High,Low,Obviously better than others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,1,No,No,No,No,1,3,0,0,,10,0,0,49,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis,1803205,Bullfinch Brewpub,2/14/2020 12:35,MainVest,https://mainvest.com/businesses/bullfinch-brewpub,https://www.sec.gov/Archives/edgar/data/1803205/000174605920000041/xslC_X01/primary_doc.xml,2/13/2020,Bullfinch Brewub LLC,Bullfinch Brewpub,Restaurants,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.75,,,,,,,,Transactional,B2C,Life Style,No,Low,High,No,"$100,000,000,000 ",#NAME?,"$10,000,000 ",#NAME?,8.00%,,50,Low,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,1,No,No,No,No,1,1,0,0,,5,0,0,42,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis,1790424,Greenzone Pharms,2/18/2020 11:07,Fundanna,https://fundanna.com/equity/offer-summary/GreenzonePharms,https://www.sec.gov/Archives/edgar/data/1790424/000179042420000003/xslC_X01/primary_doc.xml,3/3/2020,GreenZone Pharms,GreenZone Pharms,Cannabis and CBD,Non-Tech,Early,Seed,RegCF,,Revenue Share,3,,,,,,,,Transactional,B2B,Life Style,Yes,Low,Low,No,"$4,000,000,000 ",#NAME?,"$50,000,000 ",#NAME?,50.00%,,100,Low,Low,Similar to others,Low,High,No,No,Yes,Yes,121205,,0,$0 ,,100.00%,,Profitable,,No,0,3,No,No,No,No,1,1,0,0,,5,0,0,50,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis,1802932,Avalon Lounge and Game Cafe,2/18/2020 11:48,MainVest,https://mainvest.com/businesses/avalon-lounge-and-game-cafe,https://www.sec.gov/Archives/edgar/data/1802932/000174605920000034/xslC_X01/primary_doc.xml,2/12/2020,"Avalon Lounge & Game Cafe, Inc.",Avalon Lounge and Game Cafe,Restaurants,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.5,,,,,,,,Transactional,B2C,Life Style,No,Low,High,No,"$55,000,000,000 ",#NAME?,"$50,000,000 ",#NAME?,8.00%,,5,Low,Low,Similar to others,Low,High,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,1,No,Yes,No,No,2,2,0,0,,5,0,0,36,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1788674,Skeptic Distillery Co.,11/1/2019 11:55,WeFunder,https://wefunder.com/skeptic.distillery,https://www.sec.gov/Archives/edgar/data/1788674/000167025420000069/xslC_X01/primary_doc.xml,1/6/2020,Skeptic Distillery Co.,Skeptic Distillery,Wine & Spirits,Non-Tech,Early,Seed,RegCF,,Revenue Share,2.25,,,,,,,,Transactional,B2C,Life Style,Yes,Low,Low,No,"$114,200,000,000 ",#NAME?,"$27,600,000,000 ",#NAME?,4.00%,,7450,Low,Low,Similar to others,,,No,No,Yes,Yes,36792,,5302,"$484,471 ",,1.09%,,Pre-Profit,,No,0,1,Yes,No,No,No,1,3,0,0,,3,1,0,37,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1794037,TNHC,11/19/2019 11:05,Fundopolis,https://fundopolis.com/raisedetails?id=bacaeab7-f47b-473b-82fb-f6dfc908b44c,https://www.sec.gov/Archives/edgar/data/1794037/000178043919000009/xslC_X01/primary_doc.xml,11/27/2019,TNHC LLC,Tennessee Hemp,Cannabis and CBD,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.75,,,,,,,,Transactional,B2B/B2C,Life Style,Yes,Low,Low,No,"$200,000,000,000 ",#NAME?,"$10,200,000,000 ",#NAME?,19.00%,,16,Low,Low,Similar to others,,,No,No,Yes,Yes,3138,,1387,$0 ,,100.00%,,Pre-Profit,,No,0,3,Yes,No,No,No,0,3,0,0,,11,3,0,42,No,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1794407,Mizen Funeral Home,11/21/2019 13:46,MainVest,https://mainvest.com/businesses/mizen-funeral-home,https://www.sec.gov/Archives/edgar/data/1794407/000174605920000066/xslC_X01/primary_doc.xml,3/3/2020,Mizen Funeral Home & Cremation Services LLC,Mizen Funeral Home,Events Services,Non-Tech,Early,Seed,RegCF,,Revenue Share,1.8,,,,,,,,Transactional,B2C,Life Style,Yes,Low,Low,No,"$20,645,000,000 ",#NAME?,"$20,645,000,000 ",#NAME?,4.00%,,28243,Low,Low,Similar to others,,,No,No,Yes,Yes,0,,0,$0 ,,100.00%,,Pre-Revenue,,No,0,1,Yes,No,No,No,1,2,0,0,,20,0,0,58,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1788198,I am Like You Film,12/20/2019 12:16,WeFunder,https://wefunder.com/i.am.like.you.film.llc,https://www.sec.gov/Archives/edgar/data/1788198/000167025419000612/xslC_X01/primary_doc.xml,10/22/2019,"I AM LIKE YOU FILM, LLC",I Am Like You,Motion Pictures & Film,Non-Tech,Early,Seed,RegCF,,Profit Share,2,,,,,,,,Transactional,B2B/B2C,Life Style,No,High,High,No,"$11,321,000,000 ",#NAME?,"$1,245,310,000 ",#NAME?,0.00%,,877,Low,Low,Similar to others,,,No,No,No,No,0,,528,"$152,764 ",,0.35%,,Pre-Product,,No,0,1,Yes,No,No,No,1,1,0,0,,24,0,0,38,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1783625,Kin Tap and Rec Room,1/2/2020 13:08,MainVest,https://mainvest.com/businesses/kintaproom,https://www.sec.gov/Archives/edgar/data/1783625/000174605920000033/xslC_X01/primary_doc.xml,2/11/2020,"Kin Tap & Rec Room, LLC",Kin Tap and Rec Room,Entertainment,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.35,,,,,,,,Transactional,B2C,Life Style,Yes,Low,High,No,"$114,200,000,000 ",#NAME?,"$27,600,000,000 ",#NAME?,4.00%,,7450,Low,Low,Similar to others,,,No,No,No,No,0,,0,$0 ,,100.00%,,Pre-Product,,No,0,1,No,Yes,No,No,2,1,0,0,,0,0,0,38,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1793868,Porky's Bar & Grill,1/22/2020 8:38,Honeycomb,https://app.honeycombcredit.com/en/projects/11145-Porky-s-Bar--amp--Grill,https://www.sec.gov/Archives/edgar/data/1793868/000179386820000002/xslC_X01/primary_doc.xml,3/20/2020,Porky's LLC,Porky's Bar and Grill,Restaurants,Non-Tech,Growth,Seed,RegCF,,Debt,,10.50%,,,,,,,Transactional,B2C,Life Style,Yes,Low,Low,No,"$3,015,000,000,000 ",#NAME?,"$3,015,000,000,000 ",#NAME?,4.00%,,62500,Low,Low,Similar to others,,,No,No,Yes,Yes,345352,,2529,"$120,634 ",,2.10%,,Profitable,,No,0,2,Yes,No,No,No,0,11,0,0,,2,0,0,42,No,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1800155,Sits n Wiggles Pet Care n Training,1/27/2020 16:22,Honeycomb,https://app.honeycombcredit.com/en/projects/11226-Sits-N-Wiggles-Dog-Daycare-N-Training--LLC,https://www.sec.gov/Archives/edgar/data/1800155/000180015520000001/xslC_X01/primary_doc.xml,1/16/2020,"Sits N Wiggles Dog Daycare N Training, LLC",Sits 'n Wiggles Pet Care & Training,Consumer Services,Non-Tech,Growth,Seed,RegCF,,Debt,,13.25%,,,,,,,Transactional,B2C,Life Style,Yes,Low,Low,No,"$26,280,000,000 ",#NAME?,"$18,920,000,000 ",#NAME?,9.00%,,14830,Low,Low,Similar to others,,,Yes,No,Yes,Yes,141874,,578,$0 ,,100.00%,,Profitable,,No,0,2,Yes,Yes,No,No,1,9,0,0,,5,0,0,37,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1801405,An Angry Boy,1/29/2020 17:14,StartEngine,https://www.startengine.com/an-angry-boy,https://www.sec.gov/Archives/edgar/data/1801405/000166516020000061/xslC_X01/primary_doc.xml,1/28/2020,An Angry Boy Inc.,An Angry Boy,Motion Pictures & Film,Non-Tech,Early,Pre-Seed,RegCF,,Profit Share,1.15,,,,,,,,Transactional,B2B/B2C,Life Style,No,High,High,No,"$11,321,000,000 ",#NAME?,"$1,245,310,000 ",#NAME?,0.00%,,877,Low,Low,Similar to others,,,No,No,No,No,0,,302,"$15,000 ",,2.01%,,Pre-Product,,No,0,1,Yes,No,No,No,1,1,0,0,,16,1,0,38,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1801534,Stoneman Brewery,2/5/2020 16:57,MainVest,https://mainvest.com/businesses/stoneman-brewery,https://www.sec.gov/Archives/edgar/data/1801534/000174605920000029/xslC_X01/primary_doc.xml,2/5/2020,Stoneman Brewery LLC,Stoneman Brewery,Food & Beverages,Non-Tech,Early,Seed,RegCF,,Revenue Share,1.25,,,,,,,,Transactional,B2B/B2C,Life Style,Yes,Low,Low,No,"$139,500,000,000 ",#NAME?,"$139,500,000,000 ",#NAME?,5.00%,,7363,Low,Low,Similar to others,,,No,No,Yes,Yes,84226,,35,$0 ,,100.00%,,Pre-Profit,,No,0,1,Yes,No,No,No,0,1,0,0,,8,0,0,42,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1799484,Plum Island Grill,2/13/2020 12:07,MainVest,https://mainvest.com/businesses/plum-island-grille,https://www.sec.gov/Archives/edgar/data/1799484/000174605920000037/xslC_X01/primary_doc.xml,2/13/2020,"Plum Island Grille, Inc.",Plum Island Grille,Restaurants,Non-Tech,Growth,Series A,RegCF,,Revenue Share,1.3,,,,,,,,Transactional,B2C,Life Style,Yes,Low,Low,No,"$12,000,000,000 ",#NAME?,"$12,000,000,000 ",#NAME?,8.00%,,12,Low,Low,Similar to others,,,No,No,Yes,Yes,1445022,,2843,$0 ,,100.00%,,Profitable,,Yes,0,1,Yes,No,No,No,1,40,0,0,,7,0,0,52,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1800828,Snake Oil Song,3/2/2020 11:37,WeFunder,https://wefunder.com/snake.oil.song,https://www.sec.gov/Archives/edgar/data/1800828/000167025420000094/xslC_X01/primary_doc.xml,1/30/2020,"Snake Oil Song, LLC",Snake Oil Song,Motion Pictures & Film,Non-Tech,Early,Pre-Seed,RegCF,,Revenue Share,1.25,,,,,,,,Transactional,B2B/B2C,Life Style,No,High,High,No,"$11,321,000,000 ",#NAME?,"$1,245,310,000 ",#NAME?,0.00%,,877,Low,Low,Similar to others,,,No,No,No,No,0,,741,$0 ,,100.00%,,Pre-Product,,No,0,1,Yes,No,No,No,0,1,0,0,,11,0,0,31,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan,1803497,PointBreezeway,3/3/2020 11:42,Honeycomb,https://app.honeycombcredit.com/en/projects/11334-PointBreezeway-LLC,https://www.sec.gov/Archives/edgar/data/1803497/000180349720000001/xslC_X01/primary_doc.xml,2/28/2020,PointBreezeway LLC,PointBreezeway,Events Services,Non-Tech,Growth,Series A,RegCF,,Debt,,10.50%,,,,,,,Transactional,B2B/B2C,Life Style,No,High,Low,No,"$1,338,300,000,000 ",#NAME?,"$1,338,300,000,000 ",#NAME?,10.00%,,27,Low,Low,Similar to others,,,No,No,Yes,Yes,160539,,4315,$0 ,,100.00%,,Profitable,,No,0,2,Yes,Yes,No,No,3,4,0,0,,6,0,0,32,No,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
